model_id,experiment,inference_method,source,access,utterance,state,prob_0_1,bet_0_100,alpha_hat
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,3,0.0014162877493432886,0.141629,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,2,2,0,0.09999999999999999,10.0,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,2,2,1,0.26666666666666666,26.666667,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,2,2,2,0.4666666666666666,46.666667,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,2,2,3,0.16666666666666666,16.666667,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,2,2,0,0.07307537238612463,7.307537,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,2,2,1,0.027584953947624967,2.758495,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,2,2,2,0.47757309699752093,47.75731,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,2,2,3,0.42176657666872946,42.176658,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,0,0.00040031350232970383,0.040031,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,1,0.0019538961100211247,0.19539,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,2,0.7162207276393318,71.622073,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,3,0.2814250627483174,28.142506,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,3,1,0,0.09999999999999999,10.0,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,3,1,1,0.3,30.0,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,3,1,2,0.4000000000000001,40.0,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,3,1,3,0.19999999999999998,20.0,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,3,1,0,0.1262595461359145,12.625955,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,3,1,1,0.7287278163169995,72.872782,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,3,1,2,0.09903302076386361,9.903302,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,3,1,3,0.0459796167832224,4.597962,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,0,0.001916093446716365,0.191609,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,1,0.7531079448930366,75.310794,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,2,0.2318217432521351,23.182174,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,3,0.013154218408112053,1.315422,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,3,2,0,0.09999999999999999,10.0,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,3,2,1,0.2833333333333333,28.333333,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,3,2,2,0.44999999999999996,45.0,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,3,2,3,0.16666666666666666,16.666667,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,3,2,0,0.07062339620685118,7.06234,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,3,2,1,0.025718742011199298,2.571874,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,3,2,2,0.8779391197707502,87.793912,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,3,2,3,0.025718742011199298,2.571874,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,0,0.0014715241699186736,0.147152,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,1,0.003186544811126423,0.318654,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,2,0.8297611376595175,82.976114,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,3,0.1655807933594374,16.558079,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,3,3,0,0.09999999999999999,10.0,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,3,3,1,0.19999999999999998,20.0,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,3,3,2,0.48333333333333334,48.333333,0.1
google--gemma-3-4b-it,exps_numerical,structured_output_agg,llm_bets,3,3,3,0.21666666666666667,21.666667,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,3,3,0,0.12625954613591447,12.625955,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,3,3,1,0.04597961678322239,4.597962,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,3,3,2,0.0990330207638636,9.903302,0.1
google--gemma-3-4b-it,exps_numerical,rsa_fit,rsa_predicted,3,3,3,0.7287278163169995,72.872782,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,0,0.0018992402657584352,0.189924,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,1,0.010466272423132588,1.046627,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,2,0.003952724696129195,0.395272,0.1
google--gemma-3-4b-it,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,3,0.9836817626149799,98.368176,0.1
google--gemma-3-4b-it,exps_some,structured_output_agg,llm_bets,1,some,0,0.09999999999999999,10.0,0.1
google--gemma-3-4b-it,exps_some,structured_output_agg,llm_bets,1,some,1,0.31666666666666665,31.666667,0.1
google--gemma-3-4b-it,exps_some,structured_output_agg,llm_bets,1,some,2,0.38333333333333336,38.333333,0.1
google--gemma-3-4b-it,exps_some,structured_output_agg,llm_bets,1,some,3,0.19999999999999998,20.0,0.1
google--gemma-3-4b-it,exps_some,rsa_fit,rsa_predicted,1,some,0,0.016465348163808728,1.646535,0.1
google--gemma-3-4b-it,exps_some,rsa_fit,rsa_predicted,1,some,1,0.2072936837615631,20.729368,0.1
google--gemma-3-4b-it,exps_some,rsa_fit,rsa_predicted,1,some,2,0.4675983655535558,46.759837,0.1
google--gemma-3-4b-it,exps_some,rsa_fit,rsa_predicted,1,some,3,0.3086426025210724,30.86426,0.1
google--gemma-3-4b-it,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,0,0.002728299300729154,0.27283,0.1
google--gemma-3-4b-it,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,1,0.7677925330631178,76.779253,0.1
google--gemma-3-4b-it,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,2,0.021797855585715186,2.179786,0.1
google--gemma-3-4b-it,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,3,0.20768131205043794,20.768131,0.1
google--gemma-3-4b-it,exps_some,structured_output_agg,llm_bets,2,some,0,0.09999999999999999,10.0,0.1
google--gemma-3-4b-it,exps_some,structured_output_agg,llm_bets,2,some,1,0.30000000000000004,30.0,0.1
google--gemma-3-4b-it,exps_some,structured_output_agg,llm_bets,2,some,2,0.39999999999999997,40.0,0.1
google--gemma-3-4b-it,exps_some,structured_output_agg,llm_bets,2,some,3,0.19999999999999998,20.0,0.1
google--gemma-3-4b-it,exps_some,rsa_fit,rsa_predicted,2,some,0,0.012253176717864583,1.225318,0.1
google--gemma-3-4b-it,exps_some,rsa_fit,rsa_predicted,2,some,1,0.2370810339808564,23.708103,0.1
google--gemma-3-4b-it,exps_some,rsa_fit,rsa_predicted,2,some,2,0.5209802513018489,52.098025,0.1
google--gemma-3-4b-it,exps_some,rsa_fit,rsa_predicted,2,some,3,0.22968553799943014,22.968554,0.1
google--gemma-3-4b-it,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,0,0.0038245111813346206,0.382451,0.1
google--gemma-3-4b-it,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,1,0.19383861553082637,19.383862,0.1
google--gemma-3-4b-it,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,2,0.4676350300193211,46.763503,0.1
google--gemma-3-4b-it,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,3,0.3347018432685181,33.470184,0.1
google--gemma-3-4b-it,exps_some,structured_output_agg,llm_bets,3,some,0,0.09999999999999999,10.0,0.1
google--gemma-3-4b-it,exps_some,structured_output_agg,llm_bets,3,some,1,0.25,25.0,0.1
google--gemma-3-4b-it,exps_some,structured_output_agg,llm_bets,3,some,2,0.43333333333333335,43.333333,0.1
google--gemma-3-4b-it,exps_some,structured_output_agg,llm_bets,3,some,3,0.21666666666666667,21.666667,0.1
google--gemma-3-4b-it,exps_some,rsa_fit,rsa_predicted,3,some,0,0.00780969255989937,0.780969,0.1
google--gemma-3-4b-it,exps_some,rsa_fit,rsa_predicted,3,some,1,0.26817978575697227,26.817979,0.1
google--gemma-3-4b-it,exps_some,rsa_fit,rsa_predicted,3,some,2,0.5776180000919402,57.7618,0.1
google--gemma-3-4b-it,exps_some,rsa_fit,rsa_predicted,3,some,3,0.14639252159118804,14.639252,0.1
google--gemma-3-4b-it,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,0,0.014842786934674432,1.484279,0.1
google--gemma-3-4b-it,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,1,0.7505207850535974,75.052079,0.1
google--gemma-3-4b-it,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,2,0.08592673417475954,8.592673,0.1
google--gemma-3-4b-it,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,3,0.14870969383696864,14.870969,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,1,1,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,1,1,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,1,1,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,1,1,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,0,0.032595076799341434,3.259508,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,1,0.2330034236951418,23.300342,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,2,0.5831255538987957,58.312555,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,3,0.15127594560672103,15.127595,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,1,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,1,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,1,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,1,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,0,0.021035963095543005,2.103596,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,1,0.3209054822033874,32.090548,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,2,0.48958961814250346,48.958962,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,3,0.16846893655856607,16.846894,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,2,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,2,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,2,2,0.39999999999999997,40.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,2,3,0.6,60.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,0,0.028569256286386135,2.856926,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,1,0.052552974629873704,5.255297,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,2,0.49716624639087675,49.716625,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,3,0.4217115226928634,42.171152,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,1,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,1,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,1,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,1,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,0,0.07377729791022164,7.37773,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,1,0.4965685285373585,49.656853,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,2,0.2616093348873138,26.160933,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,3,0.16804483866510597,16.804484,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,2,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,2,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,2,2,0.2833333333333333,28.333333,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,2,3,0.7166666666666667,71.666667,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,0,0.03637647755924032,3.637648,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,1,0.03202180936474324,3.202181,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,2,0.7624734226212052,76.247342,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,3,0.1691282904548113,16.912829,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,3,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,3,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,3,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,3,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,0,0.1451272501280865,14.512725,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,1,0.039645764896670405,3.964576,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,2,0.08372749005034602,8.372749,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,3,0.7314994949248971,73.149949,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,structured_output_agg,llm_bets,1,some,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,structured_output_agg,llm_bets,1,some,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,structured_output_agg,llm_bets,1,some,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,structured_output_agg,llm_bets,1,some,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,rsa_fit,rsa_predicted,1,some,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,rsa_fit,rsa_predicted,1,some,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,rsa_fit,rsa_predicted,1,some,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,rsa_fit,rsa_predicted,1,some,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,0,0.05180714289655542,5.180714,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,1,0.18123839388295293,18.123839,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,2,0.514517839328945,51.451784,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,3,0.2524366238915466,25.243662,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,structured_output_agg,llm_bets,2,some,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,structured_output_agg,llm_bets,2,some,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,structured_output_agg,llm_bets,2,some,2,0.08333333333333333,8.333333,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,structured_output_agg,llm_bets,2,some,3,0.9166666666666666,91.666667,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,rsa_fit,rsa_predicted,2,some,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,rsa_fit,rsa_predicted,2,some,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,rsa_fit,rsa_predicted,2,some,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,rsa_fit,rsa_predicted,2,some,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,0,0.041287011848135415,4.128701,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,1,0.12716061837502146,12.716062,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,2,0.5919931503657109,59.199315,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,3,0.23955921941113226,23.955922,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,structured_output_agg,llm_bets,3,some,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,structured_output_agg,llm_bets,3,some,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,structured_output_agg,llm_bets,3,some,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,structured_output_agg,llm_bets,3,some,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,rsa_fit,rsa_predicted,3,some,0,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,rsa_fit,rsa_predicted,3,some,1,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,rsa_fit,rsa_predicted,3,some,2,0.0,0.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,rsa_fit,rsa_predicted,3,some,3,1.0,100.0,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,0,0.10658906113907567,10.658906,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,1,0.09212073775321611,9.212074,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,2,0.3023902691643026,30.239027,0.1
meta-llama--Llama-3.1-8B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,3,0.49889993194340554,49.889993,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,1,1,0,0.3666666666666667,36.666667,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,1,1,1,0.3,30.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,1,1,2,0.19999999999999998,20.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,1,1,3,0.13333333333333333,13.333333,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,0,0.20145211284132367,20.145211,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,1,0.39730828059253886,39.730828,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,2,0.26708028392529093,26.708028,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,3,0.13415932264084668,13.415932,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,0,0.45689207588615227,45.689208,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,1,0.15622431502307102,15.622432,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,2,0.292496029909993,29.249603,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,3,0.09438757918078367,9.438758,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,1,0,0.3666666666666667,36.666667,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,1,1,0.3,30.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,1,2,0.19999999999999998,20.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,1,3,0.13333333333333333,13.333333,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,0,0.2644694141110528,26.446941,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,1,0.5259406209303811,52.594062,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,2,0.19847713975305398,19.847714,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,3,0.011112825205512175,1.111283,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,0,0.47302464652762627,47.302465,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,1,0.17807857749710324,17.807858,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,2,0.24980342227870386,24.980342,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,3,0.09909335369656658,9.909335,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,2,0,0.36,36.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,2,1,0.3,30.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,2,2,0.2,20.0,0.1
